name,timestamp,value,resource,__replica__,unit,instance,cluster,namespace,node,job,pod,container
kube_pod_container_resource_requests,1730160669,2.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-37-111.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cthmwt,opentelemetry-collector
kube_pod_container_resource_requests,1730160069,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-37-111.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cthmwt,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-37-111.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cthmwt,opentelemetry-collector
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,istio-proxy
kube_pod_container_resource_requests,1730160069,2.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,2.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,opentelemetry-collector
kube_pod_container_resource_requests,1730160069,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cvmf2v,opentelemetry-collector
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,istio-proxy
kube_pod_container_resource_requests,1730160069,2.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,2.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,opentelemetry-collector
kube_pod_container_resource_requests,1730160069,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,6442450944.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,events,ip-172-16-47-185.ec2.internal,kube-state-metrics,otel-o11y-ob3-janus-events-opentelemetry-collector-57bb47cwt86g,opentelemetry-collector
kube_pod_container_resource_requests,1730160669,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns,ip-172-16-253-240.ec2.internal,kube-state-metrics,external-dns-5bc9cdc757-gvmsk,external-dns
kube_pod_container_resource_requests,1730160669,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns,ip-172-16-253-240.ec2.internal,kube-state-metrics,external-dns-5bc9cdc757-gvmsk,external-dns
kube_pod_container_resource_requests,1730160069,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns,ip-172-16-60-164.ec2.internal,kube-state-metrics,external-dns-5bc9cdc757-pvd25,external-dns
kube_pod_container_resource_requests,1730160069,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns,ip-172-16-60-164.ec2.internal,kube-state-metrics,external-dns-5bc9cdc757-pvd25,external-dns
kube_pod_container_resource_requests,1730160069,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns-public,ip-172-16-243-27.ec2.internal,kube-state-metrics,external-dns-public-86666d7cc9-wlgt4,external-dns
kube_pod_container_resource_requests,1730160669,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns-public,ip-172-16-243-27.ec2.internal,kube-state-metrics,external-dns-public-86666d7cc9-wlgt4,external-dns
kube_pod_container_resource_requests,1730160069,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns-public,ip-172-16-243-27.ec2.internal,kube-state-metrics,external-dns-public-86666d7cc9-wlgt4,external-dns
kube_pod_container_resource_requests,1730160669,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-dns-public,ip-172-16-243-27.ec2.internal,kube-state-metrics,external-dns-public-86666d7cc9-wlgt4,external-dns
kube_pod_container_resource_requests,1730160069,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-46-166.ec2.internal,kube-state-metrics,external-secrets-6c7bc6b994-sm67r,external-secrets
kube_pod_container_resource_requests,1730160669,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-46-166.ec2.internal,kube-state-metrics,external-secrets-6c7bc6b994-sm67r,external-secrets
kube_pod_container_resource_requests,1730160069,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-46-166.ec2.internal,kube-state-metrics,external-secrets-6c7bc6b994-sm67r,external-secrets
kube_pod_container_resource_requests,1730160669,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-46-166.ec2.internal,kube-state-metrics,external-secrets-6c7bc6b994-sm67r,external-secrets
kube_pod_container_resource_requests,1730160069,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-60-164.ec2.internal,kube-state-metrics,external-secrets-cert-controller-6f6cc49f86-n52bv,cert-controller
kube_pod_container_resource_requests,1730160069,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-60-164.ec2.internal,kube-state-metrics,external-secrets-cert-controller-6f6cc49f86-n52bv,cert-controller
kube_pod_container_resource_requests,1730160669,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-61-18.ec2.internal,kube-state-metrics,external-secrets-cert-controller-6f6cc49f86-pktpw,cert-controller
kube_pod_container_resource_requests,1730160669,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-61-18.ec2.internal,kube-state-metrics,external-secrets-cert-controller-6f6cc49f86-pktpw,cert-controller
kube_pod_container_resource_requests,1730160069,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-54-132.ec2.internal,kube-state-metrics,external-secrets-webhook-588c4648bb-mqt2b,webhook
kube_pod_container_resource_requests,1730160669,0.025,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-54-132.ec2.internal,kube-state-metrics,external-secrets-webhook-588c4648bb-mqt2b,webhook
kube_pod_container_resource_requests,1730160069,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-54-132.ec2.internal,kube-state-metrics,external-secrets-webhook-588c4648bb-mqt2b,webhook
kube_pod_container_resource_requests,1730160669,33554432.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,external-secrets,ip-172-16-54-132.ec2.internal,kube-state-metrics,external-secrets-webhook-588c4648bb-mqt2b,webhook
kube_pod_container_resource_requests,1730160069,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,grafana
kube_pod_container_resource_requests,1730160669,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,grafana
kube_pod_container_resource_requests,1730160069,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,grafana
kube_pod_container_resource_requests,1730160669,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,grafana
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-54-132.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-6dnzj,istio-proxy
kube_pod_container_resource_requests,1730160069,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,grafana
kube_pod_container_resource_requests,1730160669,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,grafana
kube_pod_container_resource_requests,1730160069,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,grafana
kube_pod_container_resource_requests,1730160669,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,grafana
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-46-166.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-847hr,istio-proxy
kube_pod_container_resource_requests,1730160069,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,grafana
kube_pod_container_resource_requests,1730160669,4.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,grafana
kube_pod_container_resource_requests,1730160069,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,grafana
kube_pod_container_resource_requests,1730160669,5368709120.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,grafana
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-53-243.ec2.internal,kube-state-metrics,grafana-vtex-674df7d7b-m8l5k,istio-proxy
kube_pod_container_resource_requests,1730160069,3.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,grafana-image-renderer
kube_pod_container_resource_requests,1730160669,3.0,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,grafana-image-renderer
kube_pod_container_resource_requests,1730160069,4294967296.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,grafana-image-renderer
kube_pod_container_resource_requests,1730160669,4294967296.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,grafana-image-renderer
kube_pod_container_resource_requests,1730160069,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,istio-proxy
kube_pod_container_resource_requests,1730160669,0.1,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,istio-proxy
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,istio-proxy
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,grafana,ip-172-16-241-199.ec2.internal,kube-state-metrics,grafana-vtex-image-renderer-57647c586-4bdc6,istio-proxy
kube_pod_container_resource_requests,1730160069,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-operator,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-operator-5649c59868-lvb9n,istio-operator
kube_pod_container_resource_requests,1730160669,0.05,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-operator,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-operator-5649c59868-lvb9n,istio-operator
kube_pod_container_resource_requests,1730160069,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-operator,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-operator-5649c59868-lvb9n,istio-operator
kube_pod_container_resource_requests,1730160669,134217728.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-operator,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-operator-5649c59868-lvb9n,istio-operator
kube_pod_container_resource_requests,1730160069,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-42-62.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-47k8r,istio-proxy
kube_pod_container_resource_requests,1730160669,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-42-62.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-47k8r,istio-proxy
kube_pod_container_resource_requests,1730160069,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-42-62.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-47k8r,istio-proxy
kube_pod_container_resource_requests,1730160669,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-42-62.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-47k8r,istio-proxy
kube_pod_container_resource_requests,1730160069,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-245-249.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-4qf9s,istio-proxy
kube_pod_container_resource_requests,1730160069,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-245-249.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-4qf9s,istio-proxy
kube_pod_container_resource_requests,1730160069,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-7f7z5,istio-proxy
kube_pod_container_resource_requests,1730160669,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-7f7z5,istio-proxy
kube_pod_container_resource_requests,1730160069,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-7f7z5,istio-proxy
kube_pod_container_resource_requests,1730160669,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-54-132.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-7f7z5,istio-proxy
kube_pod_container_resource_requests,1730160669,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-61-18.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-cgpbs,istio-proxy
kube_pod_container_resource_requests,1730160669,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-61-18.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-cgpbs,istio-proxy
kube_pod_container_resource_requests,1730160069,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-243-27.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-crwr8,istio-proxy
kube_pod_container_resource_requests,1730160669,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-243-27.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-crwr8,istio-proxy
kube_pod_container_resource_requests,1730160069,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-243-27.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-crwr8,istio-proxy
kube_pod_container_resource_requests,1730160669,536870912.0,memory,prd-ti-o11y-eks-use1-ob3,byte,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-243-27.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-crwr8,istio-proxy
kube_pod_container_resource_requests,1730160069,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-25-225.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-ddhpz,istio-proxy
kube_pod_container_resource_requests,1730160669,0.256,cpu,prd-ti-o11y-eks-use1-ob3,core,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,istio-system,ip-172-16-25-225.ec2.internal,kube-state-metrics,istio-auth-ingressgateway-6b7dd5fc9-ddhpz,istio-proxy
