name...1,timestamp,value,name...4,__replica__,arch,kubernetes_pod_instance,nodepool,job,owner,instance,zone,phase,cluster,namespace,node,instance_type,capacity_type,name...19,name...20,name...21,name...22,name...23,name...24,name...25,name...26,name...27,name...28,name...29,name...30,name...15
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-hqbwl,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-hqbwl,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-jnzpp,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-jnzpp,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-59-148.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-hbth8,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6-hbth8,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-beta-opentelemetry-collector-55fcc786c6,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-6xj6v,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-6xj6v,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-jcnxm,prd-ti-o11y-eks-use1-ob3,arm64,karpenter,activity-flow,karpenter-metrics,/apis/apps/v1/namespaces/activity-flow/replicasets/otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,activity-flow,ip-172-16-62-185.ec2.internal,r7g.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,aws-load-balancer-controller-87b7cdc6-cc2dr,dev-ti-o11y-eks-use1-ob3,arm64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-87b7cdc6,172.16.23.49:8080,us-east-1b,Running,dev-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-23-182.ec2.internal,c7g.4xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,aws-load-balancer-controller-87b7cdc6-cc2dr,dev-ti-o11y-eks-use1-ob3,arm64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-87b7cdc6,172.16.23.49:8080,us-east-1b,Running,dev-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-23-182.ec2.internal,c7g.4xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,aws-load-balancer-controller-87b7cdc6-6jb77,dev-ti-o11y-eks-use1-ob3,arm64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-87b7cdc6,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-36-135.ec2.internal,c6g.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,aws-load-balancer-controller-87b7cdc6-6jb77,dev-ti-o11y-eks-use1-ob3,arm64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-87b7cdc6,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-36-135.ec2.internal,c6g.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,aws-load-balancer-controller-567f967d9-x7z5t,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-567f967d9,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-46-166.ec2.internal,c6a.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,aws-load-balancer-controller-567f967d9-x7z5t,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-567f967d9,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-46-166.ec2.internal,c6a.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,aws-load-balancer-controller-567f967d9-gv7np,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-567f967d9,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-54-132.ec2.internal,c6a.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,aws-load-balancer-controller-567f967d9-gv7np,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/aws-load-balancer-controller/replicasets/aws-load-balancer-controller-567f967d9,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,ip-172-16-54-132.ec2.internal,c6a.2xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-signoz-dev-ch-keeper-1,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-208-247.ec2.internal,m3.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-signoz-dev-ch-keeper-1,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-208-247.ec2.internal,m3.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-signoz-dev-ch-keeper-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-208-82.ec2.internal,m3.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-signoz-dev-ch-keeper-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-208-82.ec2.internal,m3.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-operator-dev-7d7b9c49c8-phvvw,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/replicasets/clickhouse-operator-dev-7d7b9c49c8,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-222-25.ec2.internal,c6a.24xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-operator-dev-7d7b9c49c8-phvvw,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/replicasets/clickhouse-operator-dev-7d7b9c49c8,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-222-25.ec2.internal,c6a.24xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-dev-ch-cluster-1-1-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-1-1,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-228-236.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-dev-ch-cluster-1-1-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-1-1,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-228-236.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-dev-ch-cluster-1-0-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-1-0,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-230-0.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-dev-ch-cluster-1-0-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-1-0,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-230-0.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-signoz-dev-ch-keeper-2,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-233-77.ec2.internal,c4.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-signoz-dev-ch-keeper-2,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-dev-ch-keeper,172.16.23.49:8080,us-east-1c,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-233-77.ec2.internal,c4.xlarge,spot,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-dev-ch-cluster-0-0-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-0-0,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-50-183.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-dev-ch-cluster-0-0-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-0-0,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-50-183.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-dev-ch-cluster-0-1-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-0-1,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-56-193.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-dev-ch-cluster-0-1-0,dev-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-dev-ch-cluster-0-1,172.16.23.49:8080,us-east-1e,Running,dev-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-56-193.ec2.internal,c6a.12xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-1-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-1-0,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-213-58.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-1-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-1-0,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-213-58.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-2-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-2-1,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-218-152.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-2-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-2-1,172.16.223.182:8080,us-east-1e,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-218-152.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-signoz-ch-keeper-1,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-ch-keeper,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-226-163.ec2.internal,c6a.xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-signoz-ch-keeper-1,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-ch-keeper,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-226-163.ec2.internal,c6a.xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-0-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-0-1,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-227-136.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-0-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-0-1,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-227-136.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-4-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-4-0,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-229-178.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-4-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-4-0,172.16.223.182:8080,us-east-1c,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-229-178.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-1-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-1-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-24-120.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-1-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-1-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-24-120.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-5-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-5-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-247-131.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-5-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-5-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-247-131.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,clickhouse-signoz-ch-keeper-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-ch-keeper,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-25-225.ec2.internal,c6a.xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,clickhouse-signoz-ch-keeper-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,default,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/clickhouse-signoz-ch-keeper,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-25-225.ec2.internal,c6a.xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-6-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-6-0,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-250-69.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-6-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-6-0,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-250-69.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-6-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-6-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-251-243.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160669,1,chi-clickhouse-signoz-ch-cluster-6-1-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-6-1,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-251-243.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
karpenter_pods_state,1730160069,1,chi-clickhouse-signoz-ch-cluster-3-0-0,prd-ti-o11y-eks-use1-ob3,amd64,karpenter,clickhouse,karpenter-metrics,/apis/apps/v1/namespaces/clickhouse/statefulsets/chi-clickhouse-signoz-ch-cluster-3-0,172.16.223.182:8080,us-east-1b,Running,prd-ti-o11y-eks-use1-ob3,clickhouse,ip-172-16-253-135.ec2.internal,c6a.8xlarge,on-demand,,,,,,,,,,,,,
