,name,timestamp,value,__replica__,owner_is_controller,owner_name,instance,cluster,namespace,pod,job,owner_kind
30,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-6xj6v,kube-state-metrics,ReplicaSet
31,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-6xj6v,kube-state-metrics,ReplicaSet
32,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
33,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
34,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
35,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
36,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
37,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
38,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
39,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-9gk2n,kube-state-metrics,ReplicaSet
